fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime
2018-02-08,UA,UA,UA,1531,UA,N824UA,1531,14771,SFO,"San Francisco, CA",14492,RDU,"Raleigh/Durham, NC",935,933.0,-2.0,22.0,955.0,1723.0,6.0,1733,1729.0,-4.0,0.0,0,0.0,N,298.0,296.0,268.0,1.0,2400.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0
2019-10-16,AS,AS,AS,132,AS,N296AK,132,11630,FAI,"Fairbanks, AK",14747,SEA,"Seattle, WA",2355,2342.0,-13.0,10.0,2352.0,354.0,4.0,435,358.0,-37.0,0.0,0,0.0,N,220.0,196.0,182.0,1.0,1533.0,0.0,0.0,0.0,0.0,0.0,2342.0,0.0,0.0
2019-02-23,DL,DL,DL,921,DL,N988AT,921,15412,TYS,"Knoxville, TN",10397,ATL,"Atlanta, GA",615,609.0,-6.0,21.0,630.0,711.0,8.0,713,719.0,6.0,0.0,0,0.0,N,58.0,70.0,41.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0
2019-07-22,WN,WN,WN,519,WN,N8655D,519,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",950,946.0,-4.0,11.0,957.0,1228.0,6.0,1235,1234.0,-1.0,0.0,0,0.0,N,165.0,168.0,151.0,1.0,1189.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0
2018-11-15,WN,WN,WN,654,WN,N252WN,654,11292,DEN,"Denver, CO",10423,AUS,"Austin, TX",2020,2017.0,-3.0,16.0,2033.0,2313.0,3.0,2325,2316.0,-9.0,0.0,0,0.0,N,125.0,119.0,100.0,1.0,775.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0
2019-10-27,UA,UA_CODESHARE,UA,5549,OO,N937EV,5549,14487,RDD,"Redding, CA",14771,SFO,"San Francisco, CA",605,556.0,-9.0,18.0,614.0,657.0,4.0,718,701.0,-17.0,0.0,0,0.0,N,73.0,65.0,43.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0
2019-08-27,DL,DL,DL,891,DL,N351NW,891,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",700,658.0,-2.0,23.0,721.0,842.0,11.0,855,853.0,-2.0,0.0,0,0.0,N,115.0,115.0,81.0,1.0,594.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0
2018-01-17,AA,AA,AA,1300,AA,N994AN,1300,13495,MSY,"New Orleans, LA",11298,DFW,"Dallas/Fort Worth, TX",1725,1750.0,25.0,14.0,1804.0,1916.0,14.0,1908,1930.0,22.0,0.0,0,0.0,N,103.0,100.0,72.0,1.0,447.0,0.0,2.0,0.0,0.0,20.0,1750.0,0.0,0.0
2019-09-17,WN,WN,WN,374,WN,N763SW,374,10693,BNA,"Nashville, TN",11259,DAL,"Dallas, TX",1935,1931.0,-4.0,17.0,1948.0,2114.0,4.0,2125,2118.0,-7.0,0.0,0,0.0,N,110.0,107.0,86.0,1.0,623.0,0.0,0.0,0.0,0.0,0.0,1931.0,0.0,0.0
2018-07-07,UA,UA_CODESHARE,UA,3445,YX,N856RW,3445,11618,EWR,"Newark, NJ",14122,PIT,"Pittsburgh, PA",1646,1646.0,0.0,16.0,1702.0,1800.0,6.0,1819,1806.0,-13.0,0.0,0,0.0,N,93.0,80.0,58.0,1.0,319.0,0.0,0.0,0.0,0.0,0.0,1646.0,0.0,0.0
2019-07-14,WN,WN,WN,2096,WN,N8327A,2096,13796,OAK,"Oakland, CA",12892,LAX,"Los Angeles, CA",2235,2259.0,24.0,21.0,2320.0,16.0,7.0,10,23.0,13.0,0.0,0,0.0,N,95.0,84.0,56.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,2259.0,0.0,0.0
2019-09-29,AA,AA_CODESHARE,AA,3281,OO,N767SK,3281,11823,FWA,"Fort Wayne, IN",11298,DFW,"Dallas/Fort Worth, TX",748,737.0,-11.0,8.0,745.0,851.0,16.0,920,907.0,-13.0,0.0,0,0.0,N,152.0,150.0,126.0,1.0,859.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0
2018-04-20,AA,AA_CODESHARE,AA,3785,MQ,N232NN,3785,12992,LIT,"Little Rock, AR",11298,DFW,"Dallas/Fort Worth, TX",1540,1539.0,-1.0,11.0,1550.0,1643.0,10.0,1708,1653.0,-15.0,0.0,0,0.0,N,88.0,74.0,53.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0,0.0
2018-02-02,AA,AA,AA,1940,AA,N110UW,1940,11057,CLT,"Charlotte, NC",10257,ALB,"Albany, NY",2214,2212.0,-2.0,16.0,2228.0,2358.0,4.0,8,2.0,-6.0,0.0,0,0.0,N,114.0,110.0,90.0,1.0,646.0,0.0,0.0,0.0,0.0,0.0,2212.0,0.0,0.0
2018-11-10,UA,UA,UA,894,UA,N38458,894,12264,IAD,"Washington, DC",12892,LAX,"Los Angeles, CA",1530,1525.0,-5.0,13.0,1538.0,1753.0,15.0,1813,1808.0,-5.0,0.0,0,0.0,N,343.0,343.0,315.0,1.0,2288.0,0.0,0.0,0.0,0.0,0.0,1525.0,0.0,0.0
2019-08-18,DL,DL,DL,2018,DL,N681DA,2018,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1055,1111.0,16.0,15.0,1126.0,1226.0,7.0,1232,1233.0,1.0,0.0,0,0.0,N,97.0,82.0,60.0,1.0,404.0,0.0,0.0,0.0,0.0,0.0,1111.0,0.0,0.0
2019-01-28,AA,AA_CODESHARE,AA,3362,MQ,N671AE,3362,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",1317,1428.0,71.0,47.0,1515.0,1609.0,10.0,1428,1619.0,111.0,0.0,0,0.0,N,71.0,111.0,54.0,1.0,196.0,0.0,0.0,111.0,0.0,0.0,1428.0,0.0,0.0
2018-07-31,F9,F9,F9,1088,F9,N303FR,1088,12889,LAS,"Las Vegas, NV",11109,COS,"Colorado Springs, CO",837,841.0,4.0,19.0,900.0,1123.0,8.0,1133,1131.0,-2.0,0.0,0,0.0,N,116.0,110.0,83.0,1.0,604.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0
2018-03-08,WN,WN,WN,6227,WN,N8694E,6227,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1545,1544.0,-1.0,13.0,1557.0,1729.0,7.0,1745,1736.0,-9.0,0.0,0,0.0,N,120.0,112.0,92.0,1.0,594.0,0.0,0.0,0.0,0.0,0.0,1544.0,0.0,0.0
2018-01-11,AS,AS_CODESHARE,AS,2195,QX,N405QX,2195,13388,MMH,"Mammoth Lakes, CA",12892,LAX,"Los Angeles, CA",1949,2002.0,13.0,7.0,2009.0,2103.0,15.0,2116,2118.0,2.0,0.0,0,0.0,N,87.0,76.0,54.0,1.0,256.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0
2019-07-31,DL,DL_CODESHARE,DL,3513,OO,N906SW,3513,11775,FSD,"Sioux Falls, SD",13487,MSP,"Minneapolis, MN",1745,1735.0,-10.0,33.0,1808.0,1846.0,8.0,1859,1854.0,-5.0,0.0,0,0.0,N,74.0,79.0,38.0,1.0,196.0,0.0,0.0,0.0,0.0,0.0,1735.0,0.0,0.0
2019-10-20,AA,AA_CODESHARE,AA,5789,YV,N932LR,5789,11298,DFW,"Dallas/Fort Worth, TX",11481,ECP,"Panama City, FL",2025,2259.0,154.0,16.0,2315.0,47.0,4.0,2222,51.0,149.0,0.0,0,0.0,N,117.0,112.0,92.0,1.0,685.0,0.0,9.0,0.0,0.0,140.0,2259.0,0.0,0.0
2018-04-22,AA,AA,AA,255,AA,N117AN,255,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1000,954.0,-6.0,32.0,1026.0,1244.0,6.0,1324,1250.0,-34.0,0.0,0,0.0,N,384.0,356.0,318.0,1.0,2475.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0
2019-10-07,UA,UA_CODESHARE,UA,5276,OO,N876AS,5276,10157,ACV,"Arcata/Eureka, CA",14771,SFO,"San Francisco, CA",600,558.0,-2.0,5.0,603.0,647.0,4.0,710,651.0,-19.0,0.0,0,0.0,N,70.0,53.0,44.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0
2019-11-03,AS,AS,AS,1935,AS,N633VA,1935,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",830,824.0,-6.0,23.0,847.0,941.0,12.0,1000,953.0,-7.0,0.0,0,0.0,N,90.0,89.0,54.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,824.0,0.0,0.0
2018-12-20,NK,NK,NK,976,NK,N620NK,976,11292,DEN,"Denver, CO",11433,DTW,"Detroit, MI",1945,1940.0,-5.0,16.0,1956.0,17.0,21.0,29,38.0,9.0,0.0,0,0.0,N,164.0,178.0,141.0,1.0,1123.0,0.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0
2018-03-27,WN,WN,WN,5799,WN,N460WN,5799,11721,FNT,"Flint, MI",13232,MDW,"Chicago, IL",620,620.0,0.0,24.0,644.0,633.0,5.0,630,638.0,8.0,0.0,0,0.0,N,70.0,78.0,49.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0
2018-04-08,DL,DL_CODESHARE,DL,4039,9E,N348PQ,4039,12478,JFK,"New York, NY",14492,RDU,"Raleigh/Durham, NC",805,817.0,12.0,35.0,852.0,1009.0,6.0,1002,1015.0,13.0,0.0,0,0.0,N,117.0,118.0,77.0,1.0,427.0,0.0,0.0,0.0,0.0,0.0,817.0,0.0,0.0
2019-02-11,DL,DL,DL,1596,DL,N822DN,1596,12478,JFK,"New York, NY",12889,LAS,"Las Vegas, NV",1519,1537.0,18.0,27.0,1604.0,1806.0,4.0,1833,1810.0,-23.0,0.0,0,0.0,N,374.0,333.0,302.0,1.0,2248.0,0.0,0.0,0.0,0.0,0.0,1537.0,0.0,0.0
2018-04-27,AA,AA_CODESHARE,AA,2998,OO,N732SK,2998,14457,RAP,"Rapid City, SD",13930,ORD,"Chicago, IL",1550,1532.0,-18.0,16.0,1548.0,1830.0,18.0,1911,1848.0,-23.0,0.0,0,0.0,N,141.0,136.0,102.0,1.0,779.0,0.0,0.0,0.0,0.0,0.0,1532.0,0.0,0.0
2018-04-29,AA,AA,AA,999,AA,N882NN,999,14107,PHX,"Phoenix, AZ",14100,PHL,"Philadelphia, PA",1525,1534.0,9.0,11.0,1545.0,2253.0,5.0,2254,2258.0,4.0,0.0,0,0.0,N,269.0,264.0,248.0,1.0,2075.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.0,0.0
2019-11-10,AA,AA,AA,159,AA,N814NN,159,13495,MSY,"New Orleans, LA",13303,MIA,"Miami, FL",610,608.0,-2.0,9.0,617.0,841.0,19.0,905,900.0,-5.0,0.0,0,0.0,N,115.0,112.0,84.0,1.0,675.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0
2019-04-20,AS,AS,AS,313,AS,N214AK,313,14771,SFO,"San Francisco, CA",14747,SEA,"Seattle, WA",600,617.0,17.0,14.0,631.0,754.0,6.0,815,800.0,-15.0,0.0,0,0.0,N,135.0,103.0,83.0,1.0,679.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0
2019-02-19,DL,DL_CODESHARE,DL,3507,OO,N779CA,3507,11308,DHN,"Dothan, AL",10397,ATL,"Atlanta, GA",1045,1037.0,-8.0,12.0,1049.0,1223.0,8.0,1300,1231.0,-29.0,0.0,0,0.0,N,75.0,54.0,34.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,0.0
2019-06-18,F9,F9,F9,1474,F9,N235FR,1474,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",1307,1257.0,-10.0,15.0,1312.0,1430.0,27.0,1447,1457.0,10.0,0.0,0,0.0,N,100.0,120.0,78.0,1.0,409.0,0.0,0.0,0.0,0.0,0.0,1257.0,0.0,0.0
2019-09-17,WN,WN,WN,1309,WN,N8642E,1309,14679,SAN,"San Diego, CA",12889,LAS,"Las Vegas, NV",1105,1059.0,-6.0,14.0,1113.0,1206.0,3.0,1225,1209.0,-16.0,0.0,0,0.0,N,80.0,70.0,53.0,1.0,258.0,0.0,0.0,0.0,0.0,0.0,1059.0,0.0,0.0
2019-09-16,DL,DL,DL,2277,DL,N319DN,2277,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",930,930.0,0.0,22.0,952.0,1131.0,9.0,1140,1140.0,0.0,0.0,0,0.0,N,130.0,130.0,99.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0
2019-02-03,AA,AA_CODESHARE,AA,5838,YV,N329MS,5838,11298,DFW,"Dallas/Fort Worth, TX",10599,BHM,"Birmingham, AL",1722,1718.0,-4.0,14.0,1732.0,1843.0,1.0,1857,1844.0,-13.0,0.0,0,0.0,N,95.0,86.0,71.0,1.0,597.0,0.0,0.0,0.0,0.0,0.0,1718.0,0.0,0.0
2018-03-22,WN,WN,WN,278,WN,N436WN,278,10423,AUS,"Austin, TX",14679,SAN,"San Diego, CA",700,702.0,2.0,13.0,715.0,801.0,3.0,805,804.0,-1.0,0.0,0,0.0,N,185.0,182.0,166.0,1.0,1164.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0
2018-02-09,WN,WN,WN,2139,WN,N7852A,2139,14107,PHX,"Phoenix, AZ",12339,IND,"Indianapolis, IN",1940,1936.0,-4.0,7.0,1943.0,30.0,3.0,100,33.0,-27.0,0.0,0,0.0,N,200.0,177.0,167.0,1.0,1488.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,0.0
2019-12-09,UA,UA_CODESHARE,UA,4909,C5,N12163,4909,11618,EWR,"Newark, NJ",14524,RIC,"Richmond, VA",1322,1438.0,76.0,19.0,1457.0,1555.0,9.0,1451,1604.0,73.0,0.0,0,0.0,N,89.0,86.0,58.0,1.0,277.0,60.0,0.0,0.0,0.0,13.0,1438.0,0.0,0.0
2018-08-05,UA,UA,UA,2000,UA,N804UA,2000,14107,PHX,"Phoenix, AZ",13930,ORD,"Chicago, IL",1425,1411.0,-14.0,19.0,1430.0,1935.0,11.0,1959,1946.0,-13.0,0.0,0,0.0,N,214.0,215.0,185.0,1.0,1440.0,0.0,0.0,0.0,0.0,0.0,1411.0,0.0,0.0
2019-08-07,NK,NK,NK,481,NK,N628NK,481,13495,MSY,"New Orleans, LA",12889,LAS,"Las Vegas, NV",1618,1624.0,6.0,12.0,1636.0,1747.0,10.0,1758,1757.0,-1.0,0.0,0,0.0,N,220.0,213.0,191.0,1.0,1500.0,0.0,0.0,0.0,0.0,0.0,1624.0,0.0,0.0
2019-05-27,WN,WN,WN,755,WN,N270WN,755,15016,STL,"St. Louis, MO",13495,MSY,"New Orleans, LA",1910,1923.0,13.0,8.0,1931.0,2052.0,3.0,2050,2055.0,5.0,0.0,0,0.0,N,100.0,92.0,81.0,1.0,604.0,0.0,0.0,0.0,0.0,0.0,1923.0,0.0,0.0
2018-03-25,DL,DL,DL,1467,DL,N867DN,1467,10849,BZN,"Bozeman, MT",13487,MSP,"Minneapolis, MN",540,528.0,-12.0,30.0,558.0,845.0,9.0,906,854.0,-12.0,0.0,0,0.0,N,146.0,146.0,107.0,1.0,874.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0
2019-08-08,AA,AA,AA,2763,AA,N919AN,2763,14107,PHX,"Phoenix, AZ",10721,BOS,"Boston, MA",1538,1537.0,-1.0,10.0,1547.0,2308.0,5.0,2343,2313.0,-30.0,0.0,0,0.0,N,305.0,276.0,261.0,1.0,2300.0,0.0,0.0,0.0,0.0,0.0,1537.0,0.0,0.0
2018-01-25,WN,WN,WN,760,WN,N227WN,760,15370,TUL,"Tulsa, OK",14107,PHX,"Phoenix, AZ",1025,1022.0,-3.0,8.0,1030.0,1145.0,4.0,1210,1149.0,-21.0,0.0,0,0.0,N,165.0,147.0,135.0,1.0,935.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,0.0
2019-09-12,AA,AA_CODESHARE,AA,5865,YV,N906FJ,5865,15376,TUS,"Tucson, AZ",14107,PHX,"Phoenix, AZ",555,549.0,-6.0,13.0,602.0,631.0,5.0,647,636.0,-11.0,0.0,0,0.0,N,52.0,47.0,29.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0
2018-08-29,AA,AA,AA,1583,AA,N962TW,1583,11066,CMH,"Columbus, OH",11298,DFW,"Dallas/Fort Worth, TX",801,1155.0,234.0,12.0,1207.0,1311.0,13.0,946,1324.0,218.0,0.0,0,0.0,N,165.0,149.0,124.0,1.0,926.0,218.0,0.0,0.0,0.0,0.0,1155.0,0.0,0.0
2018-09-24,AA,AA,AA,1166,AA,N919AN,1166,10693,BNA,"Nashville, TN",11298,DFW,"Dallas/Fort Worth, TX",942,953.0,11.0,11.0,1004.0,1143.0,12.0,1148,1155.0,7.0,0.0,0,0.0,N,126.0,122.0,99.0,1.0,631.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0,0.0
2018-03-20,DL,DL,DL,132,DL,N339NB,132,11278,DCA,"Washington, DC",11433,DTW,"Detroit, MI",1245,1242.0,-3.0,59.0,1341.0,1445.0,5.0,1417,1450.0,33.0,0.0,0,0.0,N,92.0,128.0,64.0,1.0,405.0,0.0,0.0,33.0,0.0,0.0,1242.0,0.0,0.0
2019-03-14,DL,DL_CODESHARE,DL,5714,CP,N628CZ,5714,11603,EUG,"Eugene, OR",14747,SEA,"Seattle, WA",725,721.0,-4.0,30.0,751.0,837.0,8.0,852,845.0,-7.0,0.0,0,0.0,N,87.0,84.0,46.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,721.0,0.0,0.0
2018-06-06,AA,AA,AA,1266,AA,N349AN,1266,13303,MIA,"Miami, FL",14100,PHL,"Philadelphia, PA",650,650.0,0.0,15.0,705.0,919.0,21.0,937,940.0,3.0,0.0,0,0.0,N,167.0,170.0,134.0,1.0,1013.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0
2018-07-29,UA,UA_CODESHARE,UA,4331,EV,N11548,4331,12266,IAH,"Houston, TX",12339,IND,"Indianapolis, IN",935,934.0,-1.0,25.0,959.0,1251.0,5.0,1300,1256.0,-4.0,0.0,0,0.0,N,145.0,142.0,112.0,1.0,844.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0,0.0
2019-01-24,UA,UA_CODESHARE,UA,5202,OO,N164SY,5202,11292,DEN,"Denver, CO",15041,SUN,"Sun Valley/Hailey/Ketchum, ID",1140,1213.0,33.0,73.0,1326.0,1508.0,3.0,1352,1511.0,79.0,0.0,0,0.0,N,132.0,178.0,102.0,1.0,557.0,0.0,0.0,78.0,0.0,1.0,1213.0,0.0,0.0
2019-09-14,NK,NK,NK,103,NK,N626NK,103,13577,MYR,"Myrtle Beach, SC",11697,FLL,"Fort Lauderdale, FL",754,753.0,-1.0,11.0,804.0,938.0,5.0,945,943.0,-2.0,0.0,0,0.0,N,111.0,110.0,94.0,1.0,529.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0
2018-03-03,AA,AA,AA,2290,AA,N983AN,2290,11298,DFW,"Dallas/Fort Worth, TX",11278,DCA,"Washington, DC",900,1042.0,102.0,11.0,1053.0,1416.0,4.0,1252,1420.0,88.0,0.0,0,0.0,N,172.0,158.0,143.0,1.0,1192.0,88.0,0.0,0.0,0.0,0.0,1042.0,0.0,0.0
2019-03-15,AA,AA_CODESHARE,AA,3819,MQ,N696AE,3819,13303,MIA,"Miami, FL",12451,JAX,"Jacksonville, FL",1740,1756.0,16.0,25.0,1821.0,1916.0,5.0,1902,1921.0,19.0,0.0,0,0.0,N,82.0,85.0,55.0,1.0,335.0,0.0,0.0,3.0,0.0,16.0,1756.0,0.0,0.0
2019-01-30,B6,B6,B6,2526,B6,N346JB,2526,15304,TPA,"Tampa, FL",12478,JFK,"New York, NY",2052,2126.0,34.0,13.0,2139.0,2333.0,5.0,2328,2338.0,10.0,0.0,0,0.0,N,156.0,132.0,114.0,1.0,1005.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0
2019-08-12,AA,AA_CODESHARE,AA,3913,MQ,N697AB,3913,11977,GRB,"Green Bay, WI",13930,ORD,"Chicago, IL",958,1118.0,80.0,8.0,1126.0,1208.0,15.0,1110,1223.0,73.0,0.0,0,0.0,N,72.0,65.0,42.0,1.0,174.0,0.0,0.0,0.0,0.0,73.0,1118.0,0.0,0.0
2019-05-18,NK,NK,NK,1095,NK,N908NK,1095,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1548,1544.0,-4.0,15.0,1559.0,1753.0,10.0,1830,1803.0,-27.0,0.0,0,0.0,N,162.0,139.0,114.0,1.0,861.0,0.0,0.0,0.0,0.0,0.0,1544.0,0.0,0.0
2018-01-09,UA,UA_CODESHARE,UA,4188,EV,N11547,4188,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",1105,1054.0,-11.0,10.0,1104.0,1214.0,8.0,1259,1222.0,-37.0,0.0,0,0.0,N,114.0,88.0,70.0,1.0,419.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.0,0.0
2019-04-04,DL,DL,DL,2702,DL,N339DN,2702,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1000,958.0,-2.0,22.0,1020.0,1255.0,13.0,1325,1308.0,-17.0,0.0,0,0.0,N,205.0,190.0,155.0,1.0,1096.0,0.0,0.0,0.0,0.0,0.0,958.0,0.0,0.0
2019-10-15,UA,UA_CODESHARE,UA,4949,C5,N17169,4949,11618,EWR,"Newark, NJ",13931,ORF,"Norfolk, VA",745,742.0,-3.0,37.0,819.0,913.0,3.0,913,916.0,3.0,0.0,0,0.0,N,88.0,94.0,54.0,1.0,284.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0
2019-03-13,AA,AA_CODESHARE,AA,5329,OH,N518AE,5329,11057,CLT,"Charlotte, NC",11953,GNV,"Gainesville, FL",1800,1757.0,-3.0,20.0,1817.0,1914.0,5.0,1928,1919.0,-9.0,0.0,0,0.0,N,88.0,82.0,57.0,1.0,388.0,0.0,0.0,0.0,0.0,0.0,1757.0,0.0,0.0
2018-07-17,WN,WN,WN,924,WN,N423WN,924,10792,BUF,"Buffalo, NY",10821,BWI,"Baltimore, MD",2115,2115.0,0.0,0.0,0.0,0.0,0.0,2220,0.0,0.0,1.0,C,0.0,N,65.0,0.0,0.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,2115.0,0.0,0.0
2018-08-07,WN,WN,WN,1603,WN,N704SW,1603,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",2215,2335.0,80.0,12.0,2347.0,47.0,4.0,2340,51.0,71.0,0.0,0,0.0,N,85.0,76.0,60.0,1.0,373.0,0.0,0.0,0.0,0.0,71.0,2335.0,0.0,0.0
2019-01-21,B6,B6,B6,1209,B6,N309JB,1209,10721,BOS,"Boston, MA",12451,JAX,"Jacksonville, FL",1531,1531.0,0.0,0.0,0.0,0.0,0.0,1834,0.0,0.0,1.0,B,0.0,N,183.0,0.0,0.0,1.0,1010.0,0.0,0.0,0.0,0.0,0.0,1531.0,0.0,0.0
2019-10-25,UA,UA_CODESHARE,UA,3746,YX,N724YX,3746,13198,MCI,"Kansas City, MO",11618,EWR,"Newark, NJ",1410,1400.0,-10.0,13.0,1413.0,1720.0,18.0,1803,1738.0,-25.0,0.0,0,0.0,N,173.0,158.0,127.0,1.0,1092.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0
2019-05-23,AS,AS,AS,704,AS,N440AS,704,14747,SEA,"Seattle, WA",15016,STL,"St. Louis, MO",1755,1751.0,-4.0,17.0,1808.0,2335.0,6.0,2350,2341.0,-9.0,0.0,0,0.0,N,235.0,230.0,207.0,1.0,1709.0,0.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0
2018-05-10,UA,UA,UA,288,UA,N855UA,288,13930,ORD,"Chicago, IL",10257,ALB,"Albany, NY",1450,1445.0,-5.0,43.0,1528.0,1757.0,3.0,1742,1800.0,18.0,0.0,0,0.0,N,112.0,135.0,89.0,1.0,723.0,0.0,0.0,18.0,0.0,0.0,1445.0,0.0,0.0
2019-06-09,AA,AA_CODESHARE,AA,5431,OH,N534AE,5431,10599,BHM,"Birmingham, AL",11057,CLT,"Charlotte, NC",815,1029.0,134.0,11.0,1040.0,1243.0,9.0,1052,1252.0,120.0,0.0,0,0.0,N,97.0,83.0,63.0,1.0,350.0,0.0,0.0,0.0,0.0,120.0,1029.0,0.0,0.0
2019-07-08,WN,WN,WN,401,WN,N422WN,401,11996,GSP,"Greer, SC",10397,ATL,"Atlanta, GA",1205,1204.0,-1.0,7.0,1211.0,1241.0,5.0,1305,1246.0,-19.0,0.0,0,0.0,N,60.0,42.0,30.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,1204.0,0.0,0.0
2018-02-20,WN,WN,WN,682,WN,N8627B,682,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",805,805.0,0.0,12.0,817.0,1001.0,4.0,1015,1005.0,-10.0,0.0,0,0.0,N,130.0,120.0,104.0,1.0,787.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0
2018-12-24,WN,WN,WN,1200,WN,N8668A,1200,15016,STL,"St. Louis, MO",13198,MCI,"Kansas City, MO",1035,1032.0,-3.0,8.0,1040.0,1123.0,3.0,1140,1126.0,-14.0,0.0,0,0.0,N,65.0,54.0,43.0,1.0,237.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0
2019-08-25,UA,UA,UA,261,UA,N14242,261,12892,LAX,"Los Angeles, CA",13204,MCO,"Orlando, FL",1030,1043.0,13.0,13.0,1056.0,1819.0,6.0,1832,1825.0,-7.0,0.0,0,0.0,N,302.0,282.0,263.0,1.0,2218.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0
2018-01-20,UA,UA,UA,788,UA,N37462,788,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1635,1632.0,-3.0,15.0,1647.0,1740.0,9.0,1815,1749.0,-26.0,0.0,0,0.0,N,100.0,77.0,53.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,0.0
2018-01-24,WN,WN,WN,6303,WN,N7704B,6303,12889,LAS,"Las Vegas, NV",11259,DAL,"Dallas, TX",1830,1830.0,0.0,7.0,1837.0,2246.0,4.0,2305,2250.0,-15.0,0.0,0,0.0,N,155.0,140.0,129.0,1.0,1067.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,0.0
2019-04-22,AS,AS_CODESHARE,AS,2448,QX,N631QX,2448,14570,RNO,"Reno, NV",14747,SEA,"Seattle, WA",2110,2101.0,-9.0,15.0,2116.0,2249.0,4.0,2300,2253.0,-7.0,0.0,0,0.0,N,110.0,112.0,93.0,1.0,564.0,0.0,0.0,0.0,0.0,0.0,2101.0,0.0,0.0
